freq_hz,target_mvrms,measured_mvrms,error_mvrms,amp_code,atten_db,iterations,pass_fail,reason
120000000,50.0,50.6094,0.6094000000000008,937,17.0,1,PASS,within tolerance
120000000,60.0,59.7831,-0.21690000000000254,826,14.0,1,PASS,within tolerance
120000000,70.0,69.33359999999999,-0.6664000000000101,841,13.0,2,PASS,within tolerance
120000000,80.0,79.78359999999999,-0.21640000000000725,818,11.5,1,PASS,within tolerance
120000000,90.0,89.6817,-0.3182999999999936,817,10.5,1,PASS,within tolerance
120000000,100.0,100.8659,0.8658999999999963,800,9.5,1,PASS,within tolerance
120100000,10.0,9.409600000000001,-0.5903999999999989,1023,31.5,1,PASS,within tolerance
120100000,20.0,20.5814,0.5813999999999986,1023,25.5,1,PASS,within tolerance
120100000,30.0,29.5108,-0.4892000000000003,1023,22.0,2,PASS,within tolerance
120100000,40.0,39.1276,-0.872399999999999,963,19.0,1,PASS,within tolerance
120100000,50.0,49.751200000000004,-0.2487999999999957,937,17.0,1,PASS,within tolerance
120100000,60.0,59.6318,-0.36820000000000164,826,14.0,1,PASS,within tolerance
120100000,70.0,69.4403,-0.5597000000000065,841,13.0,1,PASS,within tolerance
120100000,80.0,80.6705,0.6705000000000041,818,11.5,1,PASS,within tolerance
120100000,90.0,90.55770000000001,0.5577000000000112,819,10.5,3,PASS,within tolerance
120100000,100.0,99.6741,-0.3259000000000043,800,9.5,1,PASS,within tolerance
120200000,10.0,10.5322,0.5321999999999996,1023,31.5,3,PASS,within tolerance
120200000,20.0,19.9706,-0.029399999999998983,1023,25.5,1,PASS,within tolerance
120200000,30.0,29.581300000000002,-0.41869999999999763,1023,22.0,1,PASS,within tolerance
120200000,40.0,40.3618,0.36180000000000234,963,19.0,1,PASS,within tolerance
120200000,50.0,49.1373,-0.8626999999999967,933,17.0,3,PASS,within tolerance
120200000,60.0,59.900299999999994,-0.09970000000000567,826,14.0,1,PASS,within tolerance
120200000,70.0,70.85940000000001,0.8594000000000079,858,13.0,2,PASS,within tolerance
120200000,80.0,80.1672,0.16719999999999402,818,11.5,1,PASS,within tolerance
120200000,90.0,90.09540000000001,0.09540000000001214,819,10.5,1,PASS,within tolerance
120200000,100.0,100.1683,0.16830000000000211,800,9.5,1,PASS,within tolerance
120300000,10.0,9.7669,-0.2331000000000003,1023,31.5,1,PASS,within tolerance
120300000,20.0,20.055400000000002,0.055400000000002336,1023,25.5,1,PASS,within tolerance
120300000,30.0,29.813,-0.18700000000000117,1023,22.0,1,PASS,within tolerance
120300000,40.0,39.6301,-0.36990000000000123,963,19.0,1,PASS,within tolerance
120300000,50.0,50.645999999999994,0.6459999999999937,933,17.0,1,PASS,within tolerance
120300000,60.0,60.8904,0.8903999999999996,826,14.0,1,PASS,within tolerance
120300000,70.0,70.70129999999999,0.7012999999999892,858,13.0,1,PASS,within tolerance
120300000,80.0,80.0591,0.05910000000000082,818,11.5,1,PASS,within tolerance
120300000,90.0,89.5605,-0.43949999999999534,819,10.5,1,PASS,within tolerance
120300000,100.0,99.9899,-0.010099999999994225,800,9.5,1,PASS,within tolerance
120400000,10.0,10.132499999999999,0.1324999999999985,1023,31.5,1,PASS,within tolerance
120400000,20.0,20.130599999999998,0.1305999999999976,1023,25.5,1,PASS,within tolerance
120400000,30.0,29.0025,-0.9974999999999987,1023,22.0,1,PASS,within tolerance
120400000,40.0,40.7211,0.7210999999999999,963,19.0,1,PASS,within tolerance
120400000,50.0,49.8681,-0.13190000000000168,933,17.0,1,PASS,within tolerance
120400000,60.0,59.4655,-0.5345000000000013,826,14.0,1,PASS,within tolerance
120400000,70.0,70.8095,0.8094999999999999,858,13.0,1,PASS,within tolerance
120400000,80.0,80.5574,0.5574000000000012,818,11.5,1,PASS,within tolerance
120400000,90.0,90.173,0.17300000000000182,819,10.5,1,PASS,within tolerance
120400000,100.0,99.67779999999999,-0.32220000000000937,800,9.5,1,PASS,within tolerance
120500000,10.0,10.0,0.0,1023,31.5,1,PASS,within tolerance
120500000,20.0,19.973100000000002,-0.026899999999997704,1023,25.5,1,PASS,within tolerance
120500000,30.0,29.4619,-0.5381,1023,22.0,3,PASS,within tolerance
120500000,40.0,39.8148,-0.1852000000000018,963,19.0,1,PASS,within tolerance
120500000,50.0,50.7642,0.7642000000000024,933,17.0,1,PASS,within tolerance
120500000,60.0,59.762299999999996,-0.2377000000000038,826,14.0,1,PASS,within tolerance
120500000,70.0,70.35520000000001,0.3552000000000106,858,13.0,1,PASS,within tolerance
120500000,80.0,80.0056,0.00560000000000116,818,11.5,1,PASS,within tolerance
120500000,90.0,89.96079999999999,-0.03920000000000812,819,10.5,1,PASS,within tolerance
120500000,100.0,100.12010000000001,0.12010000000000787,800,9.5,1,PASS,within tolerance
120600000,10.0,10.092600000000001,0.0926000000000009,1023,31.5,1,PASS,within tolerance
120600000,20.0,19.7073,-0.29269999999999996,1023,25.5,1,PASS,within tolerance
120600000,30.0,29.5913,-0.4086999999999996,1023,22.0,1,PASS,within tolerance
120600000,40.0,39.7507,-0.24929999999999808,963,19.0,1,PASS,within tolerance
120600000,50.0,50.2906,0.29059999999999775,933,17.0,1,PASS,within tolerance
120600000,60.0,59.575900000000004,-0.4240999999999957,826,14.0,1,PASS,within tolerance
120600000,70.0,70.9764,0.9763999999999982,858,13.0,1,PASS,within tolerance
120600000,80.0,79.8835,-0.11650000000000205,818,11.5,1,PASS,within tolerance
120600000,90.0,90.2671,0.2670999999999992,819,10.5,1,PASS,within tolerance
120600000,100.0,99.9045,-0.09550000000000125,800,9.5,1,PASS,within tolerance
120700000,10.0,10.2798,0.2797999999999998,1023,31.5,1,PASS,within tolerance
120700000,20.0,20.6605,0.660499999999999,1023,25.5,1,PASS,within tolerance
120700000,30.0,29.0929,-0.9070999999999998,1023,22.0,1,PASS,within tolerance
120700000,40.0,40.3461,0.34609999999999985,963,19.0,1,PASS,within tolerance
120700000,50.0,50.1201,0.12010000000000076,933,17.0,1,PASS,within tolerance
120700000,60.0,60.2304,0.23040000000000305,826,14.0,1,PASS,within tolerance
120700000,70.0,70.42020000000001,0.42020000000000834,858,13.0,1,PASS,within tolerance
120700000,80.0,80.47120000000001,0.4712000000000103,818,11.5,1,PASS,within tolerance
120700000,90.0,90.3339,0.33389999999999986,819,10.5,1,PASS,within tolerance
120700000,100.0,99.87020000000001,-0.1297999999999888,800,9.5,1,PASS,within tolerance
120800000,10.0,9.3095,-0.6905000000000001,1023,31.5,1,PASS,within tolerance
120800000,20.0,20.127599999999997,0.1275999999999975,1023,25.5,1,PASS,within tolerance
120800000,30.0,30.0773,0.07730000000000103,1023,21.5,2,PASS,within tolerance
120800000,40.0,39.575199999999995,-0.42480000000000473,963,19.0,1,PASS,within tolerance
120800000,50.0,50.608,0.607999999999997,933,17.0,1,PASS,within tolerance
120800000,60.0,59.8567,-0.14330000000000354,832,14.0,3,PASS,within tolerance
120800000,70.0,70.8056,0.8055999999999983,858,13.0,1,PASS,within tolerance
120800000,80.0,79.43740000000001,-0.5625999999999891,818,11.5,1,PASS,within tolerance
120800000,90.0,90.2004,0.2004000000000019,819,10.5,1,PASS,within tolerance
120800000,100.0,99.41709999999999,-0.5829000000000093,800,9.5,1,PASS,within tolerance
120900000,10.0,10.175099999999999,0.1750999999999987,1023,31.5,1,PASS,within tolerance
120900000,20.0,19.8829,-0.11710000000000065,1023,25.5,1,PASS,within tolerance
120900000,30.0,30.8079,0.8079000000000001,1023,21.5,1,PASS,within tolerance
120900000,40.0,40.0657,0.06569999999999965,963,19.0,1,PASS,within tolerance
120900000,50.0,50.1798,0.17980000000000018,933,17.0,1,PASS,within tolerance
120900000,60.0,60.4841,0.484099999999998,832,14.0,1,PASS,within tolerance
120900000,70.0,70.1618,0.1617999999999995,858,13.0,1,PASS,within tolerance
120900000,80.0,79.7867,-0.21330000000000382,818,11.5,1,PASS,within tolerance
120900000,90.0,89.4607,-0.5392999999999972,819,10.5,1,PASS,within tolerance
120900000,100.0,100.5224,0.5224000000000046,800,9.5,1,PASS,within tolerance
121000000,10.0,10.3196,0.31959999999999944,1023,31.5,1,PASS,within tolerance
121000000,20.0,20.516199999999998,0.5161999999999978,1023,25.5,1,PASS,within tolerance
121000000,30.0,29.1814,-0.8186,1023,22.0,2,PASS,within tolerance
121000000,40.0,39.5402,-0.4598000000000013,963,19.0,1,PASS,within tolerance
121000000,50.0,49.230500000000006,-0.7694999999999936,869,16.5,5,PASS,within tolerance
121000000,60.0,60.722,0.7220000000000013,832,14.0,1,PASS,within tolerance
121000000,70.0,70.2972,0.2972000000000037,858,13.0,1,PASS,within tolerance
121000000,80.0,79.5182,-0.4818000000000069,818,11.5,1,PASS,within tolerance
121000000,90.0,89.3223,-0.6777000000000015,819,10.5,1,PASS,within tolerance
121000000,100.0,99.55160000000001,-0.44839999999999236,800,9.5,1,PASS,within tolerance
121100000,10.0,10.9525,0.9525000000000006,1023,30.5,2,PASS,within tolerance
121100000,20.0,20.2456,0.2455999999999996,1023,25.5,1,PASS,within tolerance
121100000,30.0,29.5961,-0.40390000000000015,1023,22.0,3,PASS,within tolerance
121100000,40.0,40.3681,0.3680999999999983,963,19.0,1,PASS,within tolerance
121100000,50.0,49.3284,-0.671599999999998,869,16.5,1,PASS,within tolerance
121100000,60.0,60.125,0.125,832,14.0,1,PASS,within tolerance
121100000,70.0,69.86399999999999,-0.1360000000000099,858,13.0,1,PASS,within tolerance
121100000,80.0,79.29,-0.7099999999999937,818,11.5,1,PASS,within tolerance
121100000,90.0,90.519,0.5190000000000055,819,10.5,1,PASS,within tolerance
121100000,100.0,99.5733,-0.42669999999999675,800,9.5,1,PASS,within tolerance
121200000,10.0,10.6489,0.6488999999999994,1023,30.5,1,PASS,within tolerance
121200000,20.0,20.3296,0.3295999999999992,1023,25.5,1,PASS,within tolerance
121200000,30.0,29.5446,-0.4554000000000009,1023,22.0,3,PASS,within tolerance
121200000,40.0,39.4995,-0.5005000000000024,963,19.0,1,PASS,within tolerance
121200000,50.0,49.446,-0.554000000000002,869,16.5,1,PASS,within tolerance
121200000,60.0,60.043,0.04299999999999926,832,14.0,1,PASS,within tolerance
121200000,70.0,70.21239999999999,0.21239999999998815,858,13.0,1,PASS,within tolerance
121200000,80.0,79.8494,-0.15059999999999718,818,11.5,1,PASS,within tolerance
121200000,90.0,89.1997,-0.8002999999999929,819,10.5,1,PASS,within tolerance
121200000,100.0,99.2312,-0.7687999999999988,800,9.5,1,PASS,within tolerance
121300000,10.0,10.2446,0.24460000000000015,1023,30.5,1,PASS,within tolerance
121300000,20.0,19.7434,-0.25659999999999883,1023,25.5,5,PASS,within tolerance
121300000,30.0,29.3889,-0.6111000000000004,1023,22.0,3,PASS,within tolerance
121300000,40.0,40.3243,0.3243000000000009,963,19.0,1,PASS,within tolerance
121300000,50.0,49.843199999999996,-0.15680000000000405,890,16.5,2,PASS,within tolerance
121300000,60.0,60.800399999999996,0.8003999999999962,832,14.0,1,PASS,within tolerance
121300000,70.0,69.4239,-0.5760999999999967,845,13.0,2,PASS,within tolerance
121300000,80.0,80.96979999999999,0.9697999999999922,827,11.5,3,PASS,within tolerance
121300000,90.0,89.2667,-0.7332999999999998,819,10.5,1,PASS,within tolerance
121300000,100.0,99.12519999999999,-0.8748000000000076,800,9.5,1,PASS,within tolerance
121400000,10.0,10.7424,0.7424,1023,30.5,1,PASS,within tolerance
121400000,20.0,20.2558,0.2558000000000007,1023,25.5,1,PASS,within tolerance
121400000,30.0,29.428900000000002,-0.5710999999999977,1023,22.0,1,PASS,within tolerance
121400000,40.0,39.5665,-0.4335000000000022,963,19.0,1,PASS,within tolerance
121400000,50.0,49.4181,-0.5818999999999974,890,16.5,1,PASS,within tolerance
121400000,60.0,60.2882,0.28820000000000334,832,14.0,1,PASS,within tolerance
121400000,70.0,69.4404,-0.5596000000000032,845,13.0,1,PASS,within tolerance
121400000,80.0,79.58279999999999,-0.41720000000000823,814,11.5,2,PASS,within tolerance
121400000,90.0,90.9843,0.9843000000000046,830,10.5,2,PASS,within tolerance
121400000,100.0,99.5587,-0.44129999999999825,800,9.5,1,PASS,within tolerance
121500000,10.0,10.049900000000001,0.049900000000000944,1023,31.5,2,PASS,within tolerance
121500000,20.0,19.8081,-0.1919000000000004,1023,25.5,1,PASS,within tolerance
121500000,30.0,29.1627,-0.837299999999999,1023,22.0,1,PASS,within tolerance
121500000,40.0,40.2911,0.29110000000000014,963,19.0,1,PASS,within tolerance
121500000,50.0,50.3219,0.3218999999999994,890,16.5,1,PASS,within tolerance
121500000,60.0,59.705099999999995,-0.2949000000000055,832,14.0,1,PASS,within tolerance
121500000,70.0,69.4855,-0.5144999999999982,858,13.0,2,PASS,within tolerance
121500000,80.0,79.5566,-0.4433999999999969,821,11.5,3,PASS,within tolerance
121500000,90.0,90.9601,0.9600999999999971,831,10.5,3,PASS,within tolerance
121500000,100.0,99.7234,-0.27660000000000196,800,9.5,1,PASS,within tolerance
121600000,10.0,9.038300000000001,-0.9616999999999987,1023,31.5,1,PASS,within tolerance
121600000,20.0,20.8935,0.8934999999999995,1023,25.5,1,PASS,within tolerance
121600000,30.0,29.1436,-0.8564000000000007,1023,22.0,1,PASS,within tolerance
121600000,40.0,39.72,-0.28000000000000114,963,19.0,1,PASS,within tolerance
121600000,50.0,50.4084,0.4084000000000003,890,16.5,1,PASS,within tolerance
121600000,60.0,59.5336,-0.46640000000000015,832,14.0,1,PASS,within tolerance
121600000,70.0,70.1696,0.16960000000000264,858,13.0,1,PASS,within tolerance
121600000,80.0,80.009,0.009000000000000341,821,11.5,1,PASS,within tolerance
121600000,90.0,89.7666,-0.23340000000000316,821,10.5,2,PASS,within tolerance
121600000,100.0,100.1418,0.14180000000000348,810,9.5,4,PASS,within tolerance
121700000,10.0,9.902299999999999,-0.09770000000000145,1023,31.5,1,PASS,within tolerance
121700000,20.0,20.4075,0.40749999999999886,1023,25.5,1,PASS,within tolerance
121700000,30.0,29.4084,-0.5915999999999997,1023,22.0,3,PASS,within tolerance
121700000,40.0,39.6853,-0.314700000000002,963,19.0,1,PASS,within tolerance
121700000,50.0,49.296800000000005,-0.7031999999999954,890,16.5,1,PASS,within tolerance
121700000,60.0,59.498200000000004,-0.5017999999999958,832,14.0,1,PASS,within tolerance
121700000,70.0,70.6972,0.6971999999999952,858,13.0,1,PASS,within tolerance
121700000,80.0,80.9198,0.9197999999999951,821,11.5,1,PASS,within tolerance
121700000,90.0,89.6892,-0.3108000000000004,821,10.5,1,PASS,within tolerance
121700000,100.0,100.1119,0.11190000000000566,810,9.5,1,PASS,within tolerance
121800000,10.0,9.015,-0.9849999999999994,1023,31.5,1,PASS,within tolerance
121800000,20.0,20.259800000000002,0.25980000000000203,1023,25.5,1,PASS,within tolerance
121800000,30.0,30.5969,0.5969000000000015,1023,21.5,2,PASS,within tolerance
121800000,40.0,39.11450000000001,-0.8854999999999933,963,19.0,1,PASS,within tolerance
121800000,50.0,50.3912,0.39119999999999777,890,16.5,1,PASS,within tolerance
121800000,60.0,59.7438,-0.25619999999999976,832,14.0,1,PASS,within tolerance
121800000,70.0,69.7452,-0.254800000000003,858,13.0,1,PASS,within tolerance
121800000,80.0,79.9752,-0.024799999999999045,821,11.5,1,PASS,within tolerance
121800000,90.0,89.655,-0.34499999999999886,833,10.5,2,PASS,within tolerance
121800000,100.0,100.6028,0.602800000000002,810,9.5,1,PASS,within tolerance
121900000,10.0,9.7546,-0.24540000000000006,1023,31.5,1,PASS,within tolerance
121900000,20.0,19.0566,-0.9434000000000005,1023,25.5,1,PASS,within tolerance
121900000,30.0,29.2797,-0.7203000000000017,1023,22.0,2,PASS,within tolerance
121900000,40.0,39.609,-0.39099999999999824,963,19.0,1,PASS,within tolerance
121900000,50.0,50.8799,0.8798999999999992,890,16.5,1,PASS,within tolerance
121900000,60.0,59.6104,-0.3896000000000015,832,14.0,1,PASS,within tolerance
121900000,70.0,69.94640000000001,-0.05359999999998877,858,13.0,1,PASS,within tolerance
121900000,80.0,80.1567,0.15670000000000073,821,11.5,1,PASS,within tolerance
121900000,90.0,90.2709,0.2708999999999975,833,10.5,1,PASS,within tolerance
121900000,100.0,99.3353,-0.6646999999999963,810,9.5,1,PASS,within tolerance
122000000,10.0,9.8568,-0.14320000000000022,1023,31.5,1,PASS,within tolerance
122000000,20.0,20.436200000000003,0.43620000000000303,1023,25.5,1,PASS,within tolerance
122000000,30.0,29.1573,-0.8427000000000007,1023,22.0,1,PASS,within tolerance
122000000,40.0,39.2498,-0.7501999999999995,963,19.0,1,PASS,within tolerance
122000000,50.0,50.8712,0.8712000000000018,890,16.5,1,PASS,within tolerance
122000000,60.0,60.158,0.15800000000000125,832,14.0,1,PASS,within tolerance
122000000,70.0,70.47359999999999,0.4735999999999905,858,13.0,1,PASS,within tolerance
122000000,80.0,79.9174,-0.08259999999999934,821,11.5,1,PASS,within tolerance
122000000,90.0,90.5197,0.5197000000000003,833,10.5,1,PASS,within tolerance
122000000,100.0,100.194,0.19400000000000261,810,9.5,1,PASS,within tolerance
122100000,10.0,9.336,-0.6639999999999997,1023,31.5,1,PASS,within tolerance
122100000,20.0,19.386899999999997,-0.6131000000000029,1023,25.5,1,PASS,within tolerance
122100000,30.0,29.110899999999997,-0.8891000000000027,1023,22.0,1,PASS,within tolerance
122100000,40.0,39.7266,-0.2734000000000023,963,19.0,1,PASS,within tolerance
122100000,50.0,49.5028,-0.4971999999999994,890,16.5,1,PASS,within tolerance
122100000,60.0,60.542100000000005,0.5421000000000049,832,14.0,1,PASS,within tolerance
122100000,70.0,70.17869999999999,0.1786999999999921,858,13.0,1,PASS,within tolerance
122100000,80.0,79.1549,-0.8451000000000022,821,11.5,1,PASS,within tolerance
122100000,90.0,90.28179999999999,0.28179999999998984,833,10.5,1,PASS,within tolerance
122100000,100.0,99.6826,-0.31740000000000634,810,9.5,1,PASS,within tolerance
122200000,10.0,10.1175,0.11749999999999972,1023,31.5,1,PASS,within tolerance
122200000,20.0,19.6122,-0.3877999999999986,1023,25.5,1,PASS,within tolerance
122200000,30.0,29.331599999999998,-0.6684000000000019,1023,22.0,3,PASS,within tolerance
122200000,40.0,39.6766,-0.32339999999999947,963,19.0,1,PASS,within tolerance
122200000,50.0,50.2999,0.29990000000000094,890,16.5,1,PASS,within tolerance
122200000,60.0,59.7513,-0.24869999999999948,832,14.0,1,PASS,within tolerance
122200000,70.0,69.7822,-0.21779999999999688,858,13.0,1,PASS,within tolerance
122200000,80.0,80.154,0.15399999999999636,821,11.5,1,PASS,within tolerance
122200000,90.0,90.6134,0.6133999999999986,833,10.5,1,PASS,within tolerance
122200000,100.0,100.0958,0.095799999999997,810,9.5,1,PASS,within tolerance
122300000,10.0,10.6984,0.6983999999999995,1023,31.5,1,PASS,within tolerance
122300000,20.0,20.0463,0.046299999999998676,1023,25.5,1,PASS,within tolerance
122300000,30.0,29.0074,-0.9925999999999995,1023,22.0,3,PASS,within tolerance
122300000,40.0,39.575399999999995,-0.4246000000000052,963,19.0,1,PASS,within tolerance
122300000,50.0,50.4736,0.4735999999999976,911,16.5,2,PASS,within tolerance
122300000,60.0,60.711800000000004,0.7118000000000038,847,14.0,2,PASS,within tolerance
122300000,70.0,70.3592,0.3592000000000013,858,13.0,1,PASS,within tolerance
122300000,80.0,80.52810000000001,0.5281000000000091,821,11.5,1,PASS,within tolerance
122300000,90.0,89.7163,-0.28369999999999607,833,10.5,1,PASS,within tolerance
122300000,100.0,100.38130000000001,0.3813000000000102,810,9.5,1,PASS,within tolerance
122400000,10.0,9.2509,-0.7491000000000003,1023,31.5,1,PASS,within tolerance
122400000,20.0,19.024800000000003,-0.9751999999999974,1023,25.5,1,PASS,within tolerance
122400000,30.0,29.150100000000002,-0.8498999999999981,1023,22.0,1,PASS,within tolerance
122400000,40.0,39.0968,-0.9031999999999982,963,19.0,1,PASS,within tolerance
122400000,50.0,49.1392,-0.8607999999999976,889,16.5,2,PASS,within tolerance
122400000,60.0,60.3748,0.37480000000000047,847,14.0,1,PASS,within tolerance
122400000,70.0,69.911,-0.08899999999999864,858,13.0,1,PASS,within tolerance
122400000,80.0,79.0636,-0.9364000000000061,821,11.5,1,PASS,within tolerance
122400000,90.0,89.45939999999999,-0.540600000000012,824,10.5,3,PASS,within tolerance
122400000,100.0,100.24950000000001,0.24950000000001182,810,9.5,1,PASS,within tolerance
122500000,10.0,10.6305,0.6304999999999996,1023,31.5,1,PASS,within tolerance
122500000,20.0,19.547800000000002,-0.4521999999999977,1023,25.5,1,PASS,within tolerance
122500000,30.0,30.016299999999998,0.01629999999999754,1023,21.5,2,PASS,within tolerance
122500000,40.0,39.7999,-0.20009999999999906,963,19.0,1,PASS,within tolerance
122500000,50.0,49.4572,-0.5427999999999997,889,16.5,1,PASS,within tolerance
122500000,60.0,60.8819,0.8819000000000017,847,14.0,1,PASS,within tolerance
122500000,70.0,69.47409999999999,-0.5259000000000071,858,13.0,1,PASS,within tolerance
122500000,80.0,79.7971,-0.20289999999999964,821,11.5,1,PASS,within tolerance
122500000,90.0,89.90090000000001,-0.09909999999999286,824,10.5,1,PASS,within tolerance
122500000,100.0,100.6062,0.6062000000000012,810,9.5,1,PASS,within tolerance
122600000,10.0,9.3963,-0.6036999999999999,1023,31.5,1,PASS,within tolerance
122600000,20.0,20.1202,0.12020000000000053,1023,25.5,1,PASS,within tolerance
122600000,30.0,30.8636,0.8636000000000017,1023,21.5,3,PASS,within tolerance
122600000,40.0,39.644400000000005,-0.3555999999999955,963,19.0,1,PASS,within tolerance
122600000,50.0,49.984899999999996,-0.015100000000003888,889,16.5,1,PASS,within tolerance
122600000,60.0,59.5452,-0.45479999999999876,847,14.0,1,PASS,within tolerance
122600000,70.0,69.592,-0.40800000000000125,858,13.0,1,PASS,within tolerance
122600000,80.0,79.9929,-0.007099999999994111,827,11.5,3,PASS,within tolerance
122600000,90.0,89.9346,-0.0653999999999968,824,10.5,1,PASS,within tolerance
122600000,100.0,99.46900000000001,-0.5309999999999917,810,9.5,1,PASS,within tolerance
122700000,10.0,10.1784,0.1783999999999999,1023,31.5,1,PASS,within tolerance
122700000,20.0,20.1413,0.1413000000000011,1023,25.5,1,PASS,within tolerance
122700000,30.0,30.2134,0.21340000000000003,1023,21.5,3,PASS,within tolerance
122700000,40.0,39.1393,-0.8607000000000014,963,19.0,1,PASS,within tolerance
122700000,50.0,50.0132,0.013199999999997658,889,16.5,1,PASS,within tolerance
122700000,60.0,60.7501,0.7501000000000033,847,14.0,1,PASS,within tolerance
122700000,70.0,70.1734,0.1734000000000009,858,13.0,1,PASS,within tolerance
122700000,80.0,79.6056,-0.3944000000000045,827,11.5,1,PASS,within tolerance
122700000,90.0,89.25909999999999,-0.7409000000000106,824,10.5,1,PASS,within tolerance
122700000,100.0,100.41279999999999,0.41279999999999006,819,9.5,2,PASS,within tolerance
122800000,10.0,9.5519,-0.44810000000000016,1023,31.5,1,PASS,within tolerance
122800000,20.0,20.5993,0.5992999999999995,1023,25.5,1,PASS,within tolerance
122800000,30.0,30.7747,0.7746999999999993,1023,21.5,1,PASS,within tolerance
122800000,40.0,39.332300000000004,-0.6676999999999964,963,19.0,1,PASS,within tolerance
122800000,50.0,50.5465,0.5465000000000018,908,16.5,4,PASS,within tolerance
122800000,60.0,60.052099999999996,0.052099999999995816,847,14.0,1,PASS,within tolerance
122800000,70.0,69.13170000000001,-0.8682999999999907,858,13.0,1,PASS,within tolerance
122800000,80.0,79.3356,-0.6644000000000005,827,11.5,1,PASS,within tolerance
122800000,90.0,90.6321,0.6320999999999941,839,10.5,2,PASS,within tolerance
122800000,100.0,99.78529999999999,-0.21470000000000766,819,9.5,1,PASS,within tolerance
122900000,10.0,9.4061,-0.5938999999999997,1023,31.5,1,PASS,within tolerance
122900000,20.0,19.877599999999997,-0.1224000000000025,1023,25.5,1,PASS,within tolerance
122900000,30.0,30.5532,0.5532000000000004,1023,21.5,1,PASS,within tolerance
122900000,40.0,40.2519,0.2518999999999991,988,19.0,2,PASS,within tolerance
122900000,50.0,49.6638,-0.33619999999999806,908,16.5,1,PASS,within tolerance
122900000,60.0,60.892500000000005,0.8925000000000054,847,14.0,1,PASS,within tolerance
122900000,70.0,70.4249,0.42489999999999384,858,13.0,1,PASS,within tolerance
122900000,80.0,80.3837,0.3837000000000046,824,11.5,3,PASS,within tolerance
122900000,90.0,90.8511,0.8511000000000024,839,10.5,3,PASS,within tolerance
122900000,100.0,100.0723,0.07229999999999848,808,9.5,2,PASS,within tolerance
123000000,10.0,9.359599999999999,-0.6404000000000014,1023,31.5,1,PASS,within tolerance
123000000,20.0,19.5959,-0.4040999999999997,1023,25.5,1,PASS,within tolerance
123000000,30.0,29.9145,-0.08549999999999969,1023,22.0,6,PASS,within tolerance
123000000,40.0,40.292300000000004,0.29230000000000445,988,19.0,1,PASS,within tolerance
123000000,50.0,49.9298,-0.07019999999999982,908,16.5,1,PASS,within tolerance
123000000,60.0,60.4009,0.40090000000000003,847,14.0,1,PASS,within tolerance
123000000,70.0,69.6845,-0.3155000000000001,866,13.0,3,PASS,within tolerance
123000000,80.0,80.3407,0.3406999999999982,824,11.5,1,PASS,within tolerance
123000000,90.0,90.3456,0.34560000000000457,839,10.5,1,PASS,within tolerance
123000000,100.0,99.576,-0.4240000000000066,808,9.5,1,PASS,within tolerance
123100000,10.0,9.8793,-0.12069999999999936,1023,31.5,1,PASS,within tolerance
123100000,20.0,19.447,-0.5530000000000008,1023,25.5,1,PASS,within tolerance
123100000,30.0,30.529400000000003,0.5294000000000025,1023,21.5,2,PASS,within tolerance
123100000,40.0,39.7179,-0.2820999999999998,988,19.0,1,PASS,within tolerance
123100000,50.0,50.2135,0.21350000000000335,908,16.5,1,PASS,within tolerance
123100000,60.0,60.0582,0.05819999999999936,847,14.0,1,PASS,within tolerance
123100000,70.0,69.9163,-0.08369999999999322,866,13.0,1,PASS,within tolerance
123100000,80.0,79.2563,-0.743700000000004,824,11.5,1,PASS,within tolerance
123100000,90.0,90.2608,0.26080000000000325,839,10.5,1,PASS,within tolerance
123100000,100.0,100.9278,0.9278000000000048,816,9.5,2,PASS,within tolerance
123200000,10.0,9.4552,-0.5448000000000004,1023,31.5,1,PASS,within tolerance
123200000,20.0,19.0373,-0.9627000000000017,1023,25.5,3,PASS,within tolerance
123200000,30.0,30.8541,0.854099999999999,1023,21.5,3,PASS,within tolerance
123200000,40.0,39.9728,-0.027200000000000557,988,19.0,1,PASS,within tolerance
123200000,50.0,49.3589,-0.6411000000000016,889,16.5,2,PASS,within tolerance
123200000,60.0,60.591499999999996,0.5914999999999964,847,14.0,1,PASS,within tolerance
123200000,70.0,70.94409999999999,0.9440999999999917,866,13.0,1,PASS,within tolerance
123200000,80.0,80.39789999999999,0.3978999999999928,835,11.5,2,PASS,within tolerance
123200000,90.0,90.765,0.7650000000000006,839,10.5,1,PASS,within tolerance
123200000,100.0,100.1781,0.1781000000000006,816,9.5,1,PASS,within tolerance
123300000,10.0,10.0921,0.09210000000000029,924,30.5,3,PASS,within tolerance
123300000,20.0,19.64,-0.35999999999999943,1023,25.5,1,PASS,within tolerance
123300000,30.0,29.2525,-0.7474999999999987,1023,22.0,2,PASS,within tolerance
123300000,40.0,40.5051,0.5050999999999988,988,19.0,1,PASS,within tolerance
123300000,50.0,49.9801,-0.019899999999999807,889,16.5,1,PASS,within tolerance
123300000,60.0,59.4621,-0.5379000000000005,847,14.0,1,PASS,within tolerance
123300000,70.0,70.1073,0.10729999999999507,866,13.0,1,PASS,within tolerance
123300000,80.0,79.91810000000001,-0.08189999999999031,825,11.5,2,PASS,within tolerance
123300000,90.0,89.9248,-0.07519999999999527,839,10.5,1,PASS,within tolerance
123300000,100.0,99.0316,-0.9684000000000026,816,9.5,1,PASS,within tolerance
